Gesture A,"[0.4405331, 7.881712, 1.7142484, -6.531382, -0.61291564, 2.7102363, 5.6407394, 16.4338, -9.270349, 1.1300632, 2.9113493, 1.2641385, 0.81402856, 1.7908629]","[8.418014, 11.990162, 10.1226845, -2.4708161, 2.7102363, 23.913286, 0.8810662, 0.5363012, 7.8146744, 9.5385, 10.5919485, 9.959879, 9.576807, 9.471462]","[3.371036, 3.6870706, 12.4785795, -2.873042, 3.6296098, 22.438457, 4.711789, 0.6703765, 8.39886, -0.78529817, 1.2737153, 2.882619, 2.4708161, 2.5187001]"
Gesture A,"[0.5363012, -0.6607997, 13.426683, 10.649409, -4.223372, 1.2354081, 10.793061, 2.4995465, 17.630901, -11.300632, 0.05746084, 1.6376339, 2.4899697, 0.641646, 0.22984336, 0.41180268]","[9.059659, 8.619126, 10.888829, 7.7572136, -0.81402856, 0.641646, 23.922863, 2.719813, -0.34476504, 7.747637, 8.197746, 10.151415, 10.352529, 9.414001, 9.56723, 9.461885]","[3.6870706, 3.5817258, 2.4612393, 7.6614456, -0.08619126, 0.81402856, 22.40015, 4.6926355, -2.1930888, 10.266336, 0.59376204, -0.41180268, 4.548983, 3.0933087, 3.667917, 2.5378537]"
Gesture A,"[-1.2737153, 11.779472, 11.070788, -8.762778, 1.0630256, 2.9113493, 8.992621, 16.845604, -1.2545617, 2.231396, 1.7621324, 1.4269443, 1.1109096, 0.82360536]","[8.42759, 10.97502, 8.90643, -2.585738, 1.8195933, 24.49747, -2.5091233, -0.80445176, 8.954314, 9.816227, 9.921572, 10.0269165, 9.5385, 9.77792]","[2.681506, 3.4572272, 6.981492, -2.9975405, 5.841852, 22.323536, 4.912902, 1.0247183, 2.9113493, 0.60333884, -0.36391866, 2.920926, 2.6144683, 2.5953147]"
Gesture A,"[-0.2873042, 19.278112, 3.0071173, -4.3382936, 7.383718, -4.2999864, 15.677233, 3.1794999, 1.5131354, 3.5051112, 2.3750482, 1.3503298, 2.834735]","[6.090849, 7.469909, -2.0015526, -2.480393, 5.602432, 15.006856, -5.0757074, 5.00867, 7.575254, 10.007763, 9.835381, 9.490616, 9.155427]","[4.7405195, 11.932701, 9.126697, -3.4476504, 8.983045, 14.499286, -1.4460979, 6.215348, 2.1164744, 1.2641385, 0.78529817, 2.585738, 3.0071173]"
Gesture A,"[0.29688102, 11.750742, 13.129802, -4.1659107, 1.3024458, 4.1276035, 7.8146744, 16.845604, -12.928689, 3.5913026, -0.59376204, -0.5554548, 0.2681506, 0.21068975]","[9.174581, 9.193734, 6.847417, -2.4612393, 1.2162545, 26.748022, -1.9153614, 0.82360536, 8.7532015, 8.762778, 10.457873, 9.883265, 9.682152, 9.988609]","[3.1507695, 2.3942018, 8.925584, -2.920926, 4.644751, 28.146235, 5.2863975, 1.283292, 13.40753, 1.6567876, -1.0630256, 2.9783869, 2.2505496, 2.4229321]"
Gesture A,"[-0.9576807, 21.20305, 0.7661445, -4.9703627, 7.52737, 2.8443117, 11.224017, 9.32781, -3.9743748, 1.043872, 3.6870706, 1.6567876, 1.436521, 1.2354081]","[5.6120086, 9.433155, 2.0973208, -1.4460979, 4.1946416, 15.093047, -2.5570073, 2.4133554, 8.647857, 9.414001, 9.892841, 9.77792, 9.375694, 9.56723]","[2.9879637, 8.101978, 6.3206925, -3.41892, 9.471462, 17.24783, 3.86903, 8.647857, 4.0318356, 1.2545617, 2.0111294, 1.5610195, 2.2122424, 1.6089035]"
Gesture A,"[1.4652514, -4.0414124, 16.845604, 3.2273839, -4.510676, 9.433155, 2.4995465, 16.76899, -5.6886234, 1.5993267, 2.135628, 2.5474305, 2.2122424]","[9.059659, 7.9008656, 9.346964, 1.7429788, -0.05746084, 10.793061, 7.929596, -2.882619, 6.6271505, 7.469909, 11.243171, 10.093954, 9.816227]","[3.9743748, 3.2465374, 4.6351743, 4.0414124, -1.0534488, 9.337387, 11.233594, -3.9552212, 10.907983, 2.2218192, 3.0454245, 3.9935284, 3.2273839]"
Gesture A,"[-0.23942018, 12.717999, 12.957419, -6.9527617, 0.81402856, 7.479486, 7.1347213, 13.867216, -9.720459, 2.2122424, 1.7812861, 0.38307226, 0.7661445, 0.6703765]","[8.714894, 9.844957, 6.5601125, -2.0111294, 2.6910827, 20.896593, 0.29688102, 0.5650316, 8.973468, 8.734048, 10.496181, 9.77792, 9.787497, 9.595961]","[3.064578, 6.2728086, 4.5681367, -4.271256, 5.9280434, 21.136013, 5.6215854, 2.4708161, 11.789049, 0.02873042, 1.8291701, 2.480393, 1.7046716, 1.1587936]"
Gesture A,"[-1.9919758, 27.648241, -5.3247046, -4.817134, 12.995727, -0.62249243, 18.789696, 0.59376204, -2.4612393, 2.8921957, 1.9632454, 1.388637, 1.340753]","[5.889736, 10.994174, -0.7278373, -1.0821792, 15.543158, 3.2752678, -1.043872, 4.367024, 7.52737, 9.126697, 10.534488, 10.180145, 9.375694]","[3.6296098, 7.6135616, 6.9048777, -1.4077905, 16.634912, 5.0757074, -1.9728222, 7.469909, 4.6255975, 0.7565677, 0.36391866, 3.0550013, 2.2888567]"
Gesture A,"[-1.5610195, 11.9614315, -1.934515, -2.030283, 4.0222588, 7.7189064, 15.773001, -9.720459, 2.719813, 3.7253778, 2.6719291, 2.0398598]","[8.1402855, 13.771448, -2.96881, -0.39264908, 18.875887, 1.043872, -1.733402, 7.8912888, 7.5082164, 10.97502, 9.624691, 9.136273]","[3.4763808, 11.080365, 1.9249382, 0.6703765, 20.887016, 8.992621, 2.2984335, 13.570335, -0.35434186, 1.6759412, 2.9113493, 1.8291701]"
